index,provider ID,provider name,provider category,provider location,flow ID,flow name,flow category,flow unit,flow type
583,110b38de-6fce-48ec-a166-febc5f3113d5,"High-tech Sorting, Collected Multi-material Food Packaging Film (med-large format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,04974c51-022a-41b9-ad16-4e51c4ae34a3,Collected Multi-material Food Packaging Film (med-large format),,kg,waste
584,677a6285-d5ea-4541-a5ae-1858d8fbd9b2,"High-tech Sorting, Collected PVC Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A0: Sorting,,41d445d1-f933-4d20-a039-6927a5538554,Collected PVC Other Non-food Rigid,,kg,waste
585,3fbc7644-568d-4d32-b746-30cbd721efd5,HDPE Drinking Bottles,Z2: Packaging Economy/A4: Packaging Products,,30ba50e3-713e-4ec1-bf55-ef6f007f911e,HDPE drinking bottles,,kg,product
586,8b39b558-deb0-4e8f-94f0-0d6e7489f8f9,"Disposal, PET Microplastics Filtered",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,993f09ce-c00c-49e4-9d5c-9f2877311829,"Disposal, PET Microplastics Filtered",,kg,waste
587,14de8f87-d161-4ba6-bfbe-bd23d1df2ec4,PS Other Food Rigid,Z2: Packaging Economy/A4: Packaging Products,,2f0237ec-72cf-4b85-ae43-d51472872364,PS other food rigid,,kg,product
588,f19c1df1-7573-4ea6-9ed9-56b2f729a697,"High-tech Sorting, Collected Multi-material Food Packaging Film (small format)",Z2: Packaging Economy/A5: EOL/A0: Sorting,,85b99874-1a83-4f26-bc57-5e003578f472,Collected Multi-material Food Packaging Film (small format),,kg,waste
589,22714cd7-b515-4d53-aa7d-1b442ffdb945,PP Other Food Rigid,Z2: Packaging Economy/A4: Packaging Products,,88ad0fa4-51cd-400e-9401-7e7f7fb36c0d,PP other food rigid,,kg,product
590,df763b0d-a16b-4c04-845a-e9babf9c6b1e,"High-tech Sorting, Collected PP Food Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,8d1803be-81be-4a73-b9ee-6f99b70b7fd7,Collected PP Food Bottles,,kg,waste
591,d80e6e40-21db-4474-9d37-5dff72fda741,LDPE Food Packaging Film (small format),Z2: Packaging Economy/A4: Packaging Products,,24053430-e86a-4c8e-9d9d-f8dc3600e9e0,LDPE food packaging film (small format),,kg,product
592,77ebc186-dbf8-4ea6-9e86-65cf6806bee9,PP Food Packaging Film (small format),Z2: Packaging Economy/A4: Packaging Products,,dc5adbb9-cfa7-4404-ade8-4bf4a3de4406,PP food packaging film (small format),,kg,product
593,895e818f-eead-47cd-86ca-f202a14920d4,Multi-material Food Packaging Film (small format),Z2: Packaging Economy/A4: Packaging Products,,a1285f8f-e364-4c5a-bd11-767ce4e1c342,Multi-material food packaging film (small format),,kg,product
594,62550abd-5b39-44cf-a992-1b9662b9be70,Multi-material Food Packaging Film (med-large format),Z2: Packaging Economy/A4: Packaging Products,,c751f5e4-5a8c-4fdc-beb8-b8673e6d7834,Multi-material food packaging film (med-large format),,kg,product
595,d045a1a9-6953-4f5e-976d-42716e504038,"PP Non-food Packaging Films ",Z2: Packaging Economy/A4: Packaging Products,,e57642e2-e5e2-47ea-8777-1ec007a95acf,"PP non-food packaging films ",,kg,product
596,37aa86f4-ceda-48a7-a2cd-0d7975436456,"High-tech Sorting, Collected PET Drinking Bottles",Z2: Packaging Economy/A5: EOL/A0: Sorting,,50d86ad9-332e-4038-ab62-40edfcd3472e,Collected PET Drinking Bottles,,kg,waste
597,859f2f1b-af09-438d-a15f-18aaf447b706,"Mechanical Recycling, PVC Other Food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,994c9c18-70a1-4924-91d2-774c1f394350,"Flakes, PVC Other Food Rigid",,kg,waste
598,6023a2bf-2d42-348b-bee7-caae15319edb,"Electricity, bauxite mining regions","22: Utilities/2211: Electric Power Generation, Transmission and Distribution",GLO,34477c97-cd27-366c-a5e7-17ebd2127b9f,"Electricity, at bauxite mining regions","Technosphere flows/22: Utilities/2211: Electric Power Generation, Transmission and Distribution",MJ,product
599,0b5a14e7-bf8f-380e-87de-af92dd61e21b,"Bark, hardwood, average, at forest road,  NE-NC","11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",US,b397fd68-58b2-3d2c-98ff-982509e10105,Bark; hardwood; average; at forest road,"Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1133: Logging",kg,product
600,e4a61018-9f98-3049-95c1-33b1acaa904e,"Acetic acid, at plant",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,2c696e73-bd01-3f7b-a6c5-a56dee44d66e,"Acetic acid, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
601,37e122da-c6ba-402e-a280-aaf2b1e045a3,"Cyclohexa-2,5-diene-1,4-dicarboxylate Production, Diels-Alder process",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,ae6ea44a-0cae-4b43-b7f8-d0d6a4593c7f,"Cyclohexa-2,5-diene-1,4-dicarboxylate",,kg,product
602,7423f694-8370-3bac-8937-f07e9edf8b68,"Sawn lumber, hardwood, rough, kiln dried, at kiln, SE",31-33: Manufacturing/3211: Sawmills and Wood Preservation,US,f6d2d323-e3d6-3eda-a615-25122849659c,Sawn lumber; hardwood; rough; kiln dried; at kiln,Technosphere flows/31-33: Manufacturing/3211: Sawmills and Wood Preservation,m3,product
603,5b259c03-5126-4131-a797-e09e724dc492,Plastic Incineration CO2 Capture,Z2: Packaging Economy/A0: Pollution and Mitigation/CO2,,229111f4-2107-408d-9fb4-d10f0d62db55,plastic incineration CO2,,kg,waste
604,7e743818-c332-41ac-8688-70df65139011,Plastic Incineration CO2 to the atmosphere,Z2: Packaging Economy/A0: Pollution and Mitigation/CO2,,229111f4-2107-408d-9fb4-d10f0d62db55,plastic incineration CO2,,kg,waste
605,01e3fe24-ddf0-4bf9-acf2-e31861f42610,"Ethanol production, switchgrass, biochemical",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,005db14f-6fc8-32d3-95a6-c7b8b8d30fb1,"Ethanol, denatured, switchgrass, biochemical",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
606,35b74507-4b2c-404e-a48c-f3873361cd9c,"Ethanol production, wheat straw, biochemical",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,4f541c34-ea5e-3580-a001-80ed28198120,"Ethanol, denatured, wheat straw, biochemical",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
607,1704b742-0ec2-46c1-849d-49944bf97c26,"Ethanol production, corn stover, biochemical",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,7f49cac3-84a7-345a-abaa-c3671a78c38f,"Ethanol, denatured, corn stover, biochemical",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
608,c0c13159-d849-4b87-940b-8adbb30a4744,"Ethanol production, forest residues, thermochem",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,2656bfd3-ed3c-3fb8-ab93-6597836a463b,"Ethanol, denatured, forest residues, thermochem",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
609,03391080-1d6c-4456-af6d-0bad08c2a0a2,"Ethanol production, corn dry mill",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,f4364ab6-cb8c-3b5c-a9d7-dfe57ac7bceb,"Ethanol, denatured, corn dry mill",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
610,05b5adb8-c3ec-4951-9b36-c356377fc642,"Pyrolysis, PP Non-food Packaging Films",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,ef4c57fe-5315-456f-9aa2-8bf0961872f7,"Flakes, PP Non-food Packaging Films",,kg,waste
611,548e5d1b-d0dc-45af-8193-23e254a06904,"Reclaiming, Sorted HDPE Drinking Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,6a893497-2491-4fd0-a3ee-aceb80684cd9,Sorted HDPE Drinking Bottles,,kg,waste
612,f5fb57a3-20c4-47c9-8cf6-c37f78a9655e,"Open Burning, LDPE",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Open Burning,,cd624074-1cd8-41bd-b9c3-479185650763,"Open Burning, LDPE",,kg,waste
613,afa23570-1ccb-4395-85b1-6b9c6dd4c63f,"Incineration, LDPE",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Incineration,,6659aca2-4c4a-48bd-9d0f-b55140200cf0,"Incineration, LDPE",,kg,waste
614,7564cc52-b294-42c8-8320-7dd680296c81,Sludge hauling and landfill; wastewater treatment unit; Level 1,56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,US,6905db5d-45f6-49e6-9a83-51b1b26419f9,Sludge hauling and landfill; wastewater treatment unit,Technosphere flows/56: Administrative and Support and Waste Management and Remediation Services/5622: Waste Treatment and Disposal,m3,waste
615,b4852b43-adee-46ea-8b71-8b192e6bda9f,"Effluent release; from conventional plug flow activated sludge, Level 1 wastewater treatment plant","22: Utilities/2213: Water, Sewage and Other Systems",US,9dd59901-87f4-4ed2-99df-354715687a60,Effluent release; from wastewater treatment plant; at surface water,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,waste
616,cfc38536-f8a3-3511-b47a-5ae3b2d2de1e,Drinking water treatment; Flocculation infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,03f55c3d-8113-32db-9f66-7ba7c1269c75,Drinking water treatment; Flocculation infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
617,88f64730-8d2a-4b09-9eac-6a2c616045e8,PolyDADMAC Bridge: USLCI to USEEIO,Bridge Processes/USLCI to USEEIO,,aff30034-4528-34fe-9baa-3d803a3b785b,"Polymers, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
618,74d0b0e8-8b01-43e8-8ebd-467d42b79c0e,"Mechanical Recycling, PVC Other Non-food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,53f005dc-0d5c-4dc1-a156-2bc8c42920c6,"Flakes, PVC Other Non-food Rigid",,kg,waste
619,f16a3782-256d-44a7-8f59-ce2d9b496ea4,"Reclaiming, Sorted HDPE Food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,cd029547-18a3-44b4-b53d-606655196091,Sorted HDPE Food Bottles,,kg,waste
620,c409640a-c23a-4d2d-9b23-f84635b39194,Steam Cracker CO2 to the atmosphere,Z2: Packaging Economy/A0: Pollution and Mitigation/CO2,,cb3769a6-52f7-42b7-8ec9-916c78909f82,"Steam cracker CO2 ",,kg,waste
621,a0b5fb9b-5f0e-40b2-9a1d-a984eb11d84a,Steam Cracker CO2 Capture,Z2: Packaging Economy/A0: Pollution and Mitigation/CO2,,cb3769a6-52f7-42b7-8ec9-916c78909f82,"Steam cracker CO2 ",,kg,waste
622,0aaf1e13-5d80-37f9-b7bb-81a6b8965c71,"Petroleum refining, at refinery",31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,US,5f96ad43-abab-3b62-bcf8-c71f9d6c7881,"Petroleum refining coproduct, at refinery",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
623,fd7881e1-12fb-3888-b731-db05f8b0dde0,Drinking water treatment; Source water acquisition infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,08e83dde-373c-3d30-b7d1-c6078a744a6a,Drinking water treatment; Source water acquisition infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
624,c0138d7e-3eac-3b37-b27a-58c9d5a2d1cf,"Corn stover, carted","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,1cf0f8b8-4291-38b7-a4c5-3a4877e338c5,"Corn stover, carted","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",kg,product
625,49c06fbf-e90b-4945-9330-17349c7651a8,"Disposal, PP Microplastics Filtered",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,e688ef11-b758-45e3-b50e-c27bb74b8db7,"Disposal, PP Microplastics Filtered",,kg,waste
626,faaae47d-8b88-4b1f-9f71-e50e2df1318f,"Pyrolysis, PP Other Food Rigid",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,d7ab9bd3-6f3c-4531-a9ad-2d1a896b4de0,"Flakes, PP Other Food Rigid",,kg,waste
627,71729de3-af44-47c4-a499-c3b1720579c3,"Microplastics, HDPE, Filtration",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,87293999-ebe0-4b80-8f51-ad2696e71e3c,"Microplastics, HDPE",,kg,waste
628,d0b7179c-e83e-4098-b478-a01dee7e30a0,"Microplastics, HDPE, Marine Environment",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,87293999-ebe0-4b80-8f51-ad2696e71e3c,"Microplastics, HDPE",,kg,waste
629,0b8c7a97-7fce-4dd5-a210-731543ec7c6e,"Pyrolysis, PP Other Non-food Rigid",Z2: Packaging Economy/A5: EOL/A5: Feedstock Recycling,,df78dffb-e25b-4efd-b0eb-6dc951eef71d,"Flakes, PP Other Non-food Rigid",,kg,waste
630,ac54bc7d-5db5-3b4f-9175-5dd02f678312,"Steel, billets, at plant",31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,RNA,fb35ea76-3255-3543-b943-8e358d2489d5,"Steel, billets, at plant",Technosphere flows/31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,kg,product
631,5a00d598-6e38-41e9-99ac-071b7b1995da,"Reclaiming, Sorted HDPE Non-food Bottles",Z2: Packaging Economy/A5: EOL/A1: Reclaiming,,a98dbc61-52d6-433f-ab4e-1c9ed209413c,Sorted HDPE Non-food Bottles,,kg,waste
632,da8e9d9f-c0e2-3c9b-9d0a-f7e5f1667639,"Ethanol, denatured, at refueling station, 2022",31-33: Manufacturing/3251: Basic Chemical Manufacturing,RNA,6a14d14a-c3dd-3605-95b1-bc2abb3f6b51,"Ethanol, denatured, at refueling station",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
633,026b37ab-9851-4ca0-939e-320496028d59,"Microplastics, LDPE, Marine Environment",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,78a4ea8d-5d0c-45c5-9ea4-e21a4d0ad9d4,"Microplastics, LDPE",,kg,waste
634,61b220b0-07a9-4561-9fa2-8a15ffe41505,"Microplastics, LDPE, Filtration ",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,78a4ea8d-5d0c-45c5-9ea4-e21a4d0ad9d4,"Microplastics, LDPE",,kg,waste
635,8a0090ee-4054-322f-a65d-15c8ee6ca915,"Natural gas, combusted in industrial boiler, at hydrocracker, for pyrolysis gas","22: Utilities/2213: Water, Sewage and Other Systems",RNA,ea080df3-3823-3f40-89ed-1a45b561230e,"Natural gas, combusted in industrial boiler, at hydrocracker, for pyrolysis gas","Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
636,991dbfb5-a75f-4ef3-9e39-64ad71a069c1,"Mechanical Recycling, PS Other Food Rigid (Flakes)",Z2: Packaging Economy/A5: EOL/A2: Mechanical Recycling,,362be635-3d2f-4d93-8309-9b6f151820af,"Flakes, PS Other Food Rigid",,kg,waste
637,4c6f7612-c4b8-36d1-803a-8fb067b1b319,"Switchgrass, at conversion plant, 2022",48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,RNA,fcca6571-d78a-36ad-812a-9b55de1565d8,"Switchgrass, at conversion plant",Technosphere flows/48-49: Transportation and Warehousing/4842: Specialized Freight Trucking,kg,product
638,c4a05231-fcf5-38cd-ae11-3f0edfd40d82,Drinking water treatment; Pumps for distribution system; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,6e0edd7e-1f60-3ce3-9189-7730bba6b4f5,Drinking water treatment; Pumps for distribution system,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
639,0577d79b-9d3d-334f-a390-84d70c142d53,Drinking water treatment; Valves for distribution system; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,f7b5958e-9116-39b2-8693-5ca991953c5e,Drinking water treatment; Valves for distribution system,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
640,6017be4d-8df3-31bf-9597-756852c8f18d,Drinking water treatment; Distribution Pipe Network Infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,b7fb225a-dced-3a87-a3f3-e03afe11c2f7,Drinking water treatment; Distribution Pipe Network Infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
641,89b282f3-cbda-3c5e-9521-61607e44d326,Drinking water treatment; Motors for distribution system; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,7ca79bfe-0bb8-30c9-bdc0-c860202d6ff5,Drinking water treatment; Motors for distribution system,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
642,f035c561-be3b-3958-adf6-a5d04ac8754a,Drinking water treatment; Fluorination; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,29710aa0-c606-3a5e-b684-611de169f965,Drinking water treatment; Fluorination,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
643,68ca1e82-093d-3fa3-abe4-f7054f3a2a92,Drinking water treatment; Water storage infrastructure; at plant,"22: Utilities/2213: Water, Sewage and Other Systems",US,3484cb5c-d933-3c0f-b71f-5e4a1caf0f90,Drinking water treatment; Water storage infrastructure,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,product
644,fa10973d-025e-448e-88d9-ada51fe39e38,"Styrene production, fossil",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,4a72778b-37b3-3c70-bcdc-b47701e7fe74,"Styrene, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
645,e330eea9-fd39-4b6c-99ee-b136784532a4,"Styrene production, corn stover",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,4a72778b-37b3-3c70-bcdc-b47701e7fe74,"Styrene, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
646,8a078910-b33e-4fc9-9fb7-9e6bad1c7f1f,"Ethylene oxide production, dehydration of bio-ethanol",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,4cba2656-7694-3b28-9ced-2b49acaa0f7a,"Ethylene oxide, at plant",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
647,86db774e-3f94-4834-8239-8691a474e881,"Effluent release; from 5-stage bardenpho, Level 3-1 wastewater treatment plant","22: Utilities/2213: Water, Sewage and Other Systems",US,9dd59901-87f4-4ed2-99df-354715687a60,Effluent release; from wastewater treatment plant; at surface water,"Technosphere flows/22: Utilities/2213: Water, Sewage and Other Systems",m3,waste
648,8c9d0f92-d6e0-477d-997c-5ba785d82a8c,"Incineration, multi-material food bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Incineration,,f14679ea-4872-43e0-a652-a280b47132b7,"Incineration, multi-material food bottles",,kg,waste
649,545ba6e8-b85e-47d4-a0c1-36fddba131ba,"Open Burning, multi-material food bottles",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal/Open Burning,,6832dd3f-ceba-49cf-9e22-ee34214bf504,"Open Burning, multi-material food bottles",,kg,waste
650,b0edd04b-2093-4d8e-91db-0448a73ad7ff,"Microplastics, multimaterial food bottles, Filtration",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,58f1d16e-fe96-4c27-a4ce-f936c7428f74,"Microplastics, multimaterial food bottles",,kg,waste
651,ac07a57a-df8c-4967-8084-47871b61f1f4,"Microplastics, multimaterial food bottles, Marine Environment",Z2: Packaging Economy/A0: Pollution and Mitigation/Microplastics,,58f1d16e-fe96-4c27-a4ce-f936c7428f74,"Microplastics, multimaterial food bottles",,kg,waste
652,8564fd5d-7cc5-49fe-9d57-af936e2a0e62,"Ethylene glycol, fossil",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,a5c7d642-4e3a-40af-a919-a2f7601340b0,"Ethylene glycol, at plant, kg",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
653,53bb846e-860f-4215-b8e2-fd9290a3dcda,"Ethylene glycol, hydration of bio-ethanol",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,a5c7d642-4e3a-40af-a919-a2f7601340b0,"Ethylene glycol, at plant, kg",Technosphere flows/31-33: Manufacturing/3251: Basic Chemical Manufacturing,kg,product
654,a40d4e00-67c2-3f4c-8c2b-1c67a28e6c5c,"Pesticide, switchgrass","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,daacfcbf-f4ad-39dd-b992-595e25b64b67,"Pesticide, switchgrass","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
655,a941c19b-ed3f-34a9-a91b-ee31e2d6ac18,"Planting, switchgrass, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,38472995-20af-3219-a7b5-ad5bcbc1af3a,"Planting, switchgrass","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
656,fef4bce7-747e-30a8-adea-c11de716b08b,"Fertilizer, switchgrass, 2022","11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",RNA,8523bd1b-ff23-3fe4-8889-9a9956343594,"Fertilizer, switchgrass","Technosphere flows/11: Agriculture, Forestry, Fishing and Hunting/1151: Support Activities for Crop Production",m2,product
657,1c2114b8-0b28-4040-b4c2-84170d1b7b13,"Disposal, PS Microplastics Filtered",Z2: Packaging Economy/A5: EOL/A6: Ultimate Disposal,,c92aecef-c256-4395-bb14-e41c9bbe7ba6,"Disposal, PS Microplastics Filtered",,kg,waste
658,0bb79f5b-2df0-4a41-9d3d-298c0b3804f8,"Propylene production, fossil, steam cracker",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,e86e8b04-8e64-3a17-95c3-04c07229f0ac,"Propylene, at plant",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
659,79a475cf-3132-489b-b2e7-b0fd9eca3b1e,"Propylene production, ethanol dehydration and metathesis",Z2: Packaging Economy/A2: Basic Chemicals and Monomers,,e86e8b04-8e64-3a17-95c3-04c07229f0ac,"Propylene, at plant",Technosphere flows/31-33: Manufacturing/3241: Petroleum and Coal Products Manufacturing,kg,product
